,guest_count,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,reviews_per_month,average_ratings,clusters,cluster
1494,6,1.0,3.0,202.0,2,1125,16,29,57,2.25,4.983333333333333,0,pink
1495,6,2.0,3.0,315.0,1,1125,14,38,60,6.25,4.9799999999999995,0,pink
1496,2,1.0,1.0,187.0,30,365,28,58,88,0.0,0.0,1,purple
1497,2,1.0,1.0,84.0,2,1125,21,51,81,5.44,4.8966666666666665,0,pink
1498,4,1.0,1.0,86.0,29,120,30,60,90,0.0,0.0,2,dark purple
1499,10,3.0,5.0,160.0,29,1125,21,51,81,0.83,4.785000000000001,0,pink
1500,2,1.5,1.0,125.0,31,1125,29,59,89,0.0,0.0,0,pink
1501,2,1.0,1.0,40.0,29,120,1,1,1,0.0,0.0,2,dark purple
1502,4,1.0,2.0,166.0,1,1125,24,54,84,5.98,4.928333333333334,0,pink
1503,1,1.0,1.0,44.0,1,29,30,60,90,2.0,5.0,2,dark purple
1504,4,2.0,2.0,95.0,30,365,2,14,44,0.41,5.0,1,purple
1505,2,1.0,1.0,88.0,1,14,23,27,27,0.92,4.953333333333333,2,dark purple
1506,2,1.0,1.0,255.0,1,365,27,57,79,0.53,5.0,1,purple
1507,2,1.0,1.0,109.0,29,29,18,23,47,2.67,4.935,2,dark purple
1508,2,1.0,2.0,122.0,30,90,0,8,31,1.38,4.97,2,dark purple
1509,4,1.0,2.0,111.0,29,365,0,0,0,0.0,0.0,1,purple
1511,4,2.0,2.0,100.0,30,180,29,59,89,0.12,4.833333333333333,2,dark purple
1512,3,1.0,2.0,89.0,30,1125,20,24,24,0.39,4.986666666666667,0,pink
1513,2,1.0,3.0,99.0,29,60,29,59,89,1.97,4.978333333333333,2,dark purple
1514,4,2.0,2.0,146.0,29,40,7,37,67,0.27,4.976666666666667,2,dark purple
1515,2,1.0,1.0,60.0,30,365,30,60,90,0.0,0.0,1,purple
1516,2,1.0,1.0,75.0,1,90,26,54,80,8.62,4.896666666666667,2,dark purple
1517,2,1.0,1.0,67.0,30,365,1,1,1,0.0,0.0,1,purple
1518,8,3.0,3.0,345.0,3,1125,1,27,57,3.65,4.933333333333334,0,pink
1519,6,1.0,3.0,113.0,2,1125,9,13,18,0.53,4.8549999999999995,0,pink
1520,4,2.5,3.0,171.0,3,28,1,1,1,0.73,4.866666666666667,2,dark purple
1521,2,1.0,1.0,72.0,30,89,30,60,90,0.06,5.0,2,dark purple
1522,4,1.0,1.0,150.0,1,35,0,0,0,6.12,4.933333333333333,2,dark purple
1523,8,2.5,4.0,170.0,2,1125,16,43,73,3.99,4.8549999999999995,0,pink
1524,2,1.5,1.0,60.0,30,365,30,60,90,0.16,1.0,1,purple
1525,12,5.0,5.0,395.0,3,365,18,46,66,1.28,4.9,1,purple
1526,4,1.0,2.0,68.0,30,365,0,22,52,0.17,4.111666666666667,1,purple
1527,2,1.0,1.0,49.0,1,90,0,0,0,10.73,4.973333333333334,2,dark purple
1528,3,1.0,1.0,104.0,30,365,0,0,0,0.0,0.0,1,purple
1529,6,3.5,3.0,400.0,1,365,25,55,85,0.0,0.0,1,purple
1530,9,4.0,4.0,400.0,1,365,25,46,73,0.64,5.0,1,purple
1531,4,1.0,1.0,133.0,1,365,23,27,54,5.42,4.901666666666666,1,purple
1532,2,1.0,2.0,100.0,30,1125,0,13,43,0.25,4.843333333333333,0,pink
1533,10,4.0,5.0,366.0,29,365,30,60,90,0.0,0.0,1,purple
1534,2,1.0,1.0,110.0,3,10,28,58,88,1.46,4.978333333333334,2,dark purple
1535,2,1.0,1.0,71.0,2,14,23,46,74,2.92,4.978333333333334,2,dark purple
1536,2,1.0,1.0,159.0,1,365,18,45,58,1.72,4.949999999999999,1,purple
1537,13,4.0,7.0,390.0,29,365,29,59,89,0.0,0.0,1,purple
1538,2,1.0,2.0,94.0,2,29,19,47,77,5.25,4.921666666666667,2,dark purple
1539,2,1.0,1.0,82.0,30,90,28,58,88,2.09,4.923333333333334,2,dark purple
1540,4,1.0,3.0,90.0,30,1125,0,2,4,0.39,5.0,0,pink
1541,2,1.0,1.0,148.0,1,14,28,58,84,0.82,4.864999999999999,2,dark purple
1542,2,1.0,1.0,105.0,1,1125,16,46,74,1.54,4.443333333333333,0,pink
1543,2,1.0,1.0,61.0,2,5,0,0,0,3.69,4.948333333333333,2,dark purple
1544,2,1.5,1.0,133.0,1,365,23,53,83,2.25,4.871666666666667,1,purple
1545,7,3.5,4.0,256.0,3,365,22,52,82,1.68,4.923333333333333,1,purple
1546,4,2.0,2.0,115.0,29,365,17,17,17,0.0,0.0,1,purple
1547,3,1.0,2.0,132.0,3,1125,1,1,1,2.11,4.565,0,pink
1548,4,1.0,2.0,160.0,2,1125,28,58,88,2.35,4.988333333333333,0,pink
1549,5,1.0,3.0,144.0,2,1125,20,33,51,3.98,4.855,0,pink
1550,1,1.0,1.0,40.0,29,58,27,57,87,0.87,4.788333333333333,2,dark purple
1551,6,2.5,2.0,265.0,2,365,12,41,59,1.59,4.871666666666667,1,purple
1552,4,1.0,2.0,129.0,30,730,3,3,3,0.0,0.0,1,purple
1553,2,1.0,1.0,104.0,30,365,30,60,90,0.21,4.723333333333334,1,purple
1554,4,1.0,2.0,293.0,3,180,26,56,86,1.8,4.993333333333333,2,dark purple
1555,2,1.0,1.0,61.0,29,1125,0,0,0,0.22,4.973333333333334,0,pink
1556,3,1.0,1.0,59.0,30,365,30,60,90,0.56,4.501666666666666,1,purple
1557,2,1.0,1.0,109.0,1,1125,27,56,86,1.74,4.793333333333334,0,pink
1558,2,1.0,1.0,160.0,1,365,26,48,66,1.91,4.97,1,purple
1559,6,3.5,3.0,228.0,2,365,24,54,84,0.62,5.0,1,purple
1560,2,1.0,1.0,100.0,29,365,30,34,61,0.54,4.833333333333333,1,purple
1561,4,1.0,2.0,156.0,2,30,30,50,75,1.13,4.8883333333333345,2,dark purple
1562,5,2.5,2.0,199.0,2,365,6,14,17,2.7,4.92,1,purple
1563,2,1.0,1.0,80.0,29,120,0,0,0,0.27,5.0,2,dark purple
1564,4,1.0,2.0,105.0,1,1125,28,58,88,2.04,4.571666666666666,0,pink
1565,4,2.0,2.0,135.0,30,90,27,57,87,0.0,0.0,2,dark purple
1566,6,2.5,3.0,178.0,3,1125,25,55,85,2.31,4.996666666666667,0,pink
1567,14,4.0,7.0,404.0,1,365,27,57,81,0.0,0.0,1,purple
1568,1,17.0,1.0,52.0,1,1125,29,54,77,0.25,4.961666666666667,0,pink
1569,5,1.0,2.0,162.0,2,90,25,39,69,3.0,5.0,2,dark purple
1570,8,2.0,3.0,108.0,29,90,0,27,57,0.92,4.938333333333333,2,dark purple
1571,9,4.5,5.0,664.0,4,365,25,53,78,1.32,4.953333333333333,1,purple
1572,2,1.0,1.0,77.0,30,120,27,57,87,0.0,0.0,2,dark purple
1573,3,1.0,1.0,72.0,1,365,13,29,55,2.9,4.88,1,purple
1574,3,1.0,1.0,56.0,30,365,4,28,58,0.33,4.833333333333333,1,purple
1575,2,1.0,1.0,78.0,2,30,19,44,71,1.49,4.956666666666667,2,dark purple
1576,6,2.0,4.0,311.0,2,365,23,53,83,1.76,5.0,1,purple
1577,8,2.0,4.0,192.0,2,90,27,57,87,2.0,5.0,2,dark purple
1578,5,2.0,4.0,165.0,2,365,18,29,45,3.67,4.98,1,purple
1579,4,1.0,2.0,98.0,1,28,10,33,63,0.0,0.0,2,dark purple
1580,6,1.0,4.0,245.0,1,15,16,46,72,4.52,4.97,2,dark purple
1581,7,3.0,4.0,167.0,1,1125,18,33,56,4.94,4.901666666666666,0,pink
1582,1,2.0,1.0,39.0,29,365,29,59,89,0.19,4.166666666666667,1,purple
1583,4,1.0,2.0,99.0,2,50,24,47,76,1.0,5.0,2,dark purple
1584,5,2.5,2.0,216.0,3,31,26,30,57,1.75,4.921666666666666,2,dark purple
1585,2,1.0,1.0,120.0,2,40,0,0,26,0.0,0.0,2,dark purple
1586,2,1.0,1.0,204.0,30,365,0,23,53,0.0,0.0,1,purple
1587,1,1.0,1.0,45.0,60,365,6,6,6,0.2,5.0,1,purple
1588,2,1.0,1.0,32.0,30,365,29,59,89,0.34,5.0,1,purple
1589,3,1.0,1.0,58.0,1,300,28,58,88,4.02,4.81,1,purple
1590,4,2.0,2.0,95.0,30,365,5,29,59,0.57,3.8366666666666673,1,purple
1591,5,1.0,2.0,138.0,29,150,25,53,83,0.96,4.945,2,dark purple
1592,2,1.0,1.0,64.0,1,1125,26,56,86,2.56,4.761666666666667,0,pink
1593,4,1.0,3.0,109.0,30,1125,17,17,29,4.04,4.963333333333334,0,pink
1594,2,1.0,2.0,54.0,30,31,5,9,9,0.49,4.945,2,dark purple
1595,2,1.0,2.0,99.0,30,1125,3,3,3,1.83,4.983333333333333,0,pink
1596,5,1.0,2.0,133.0,1,365,0,0,0,3.8,4.87,1,purple
1597,8,2.0,5.0,180.0,29,365,30,60,90,0.0,0.0,1,purple
1598,4,2.5,2.0,120.0,29,365,28,58,88,0.31,4.835,1,purple
1600,2,2.0,2.0,139.0,30,365,29,59,89,0.13,4.666666666666667,1,purple
1601,2,1.0,1.0,115.0,30,365,27,57,87,0.08,5.0,1,purple
1602,4,2.0,2.0,179.0,31,1125,0,0,0,0.0,0.0,0,pink
1603,4,2.0,2.0,171.0,2,365,23,53,83,2.04,4.96,1,purple
1604,10,3.0,5.0,220.0,3,365,13,43,73,1.36,4.916666666666667,1,purple
1605,2,1.5,1.0,80.0,29,91,30,60,90,1.0,5.0,2,dark purple
1606,6,3.5,3.0,225.0,29,1125,23,53,83,0.33,5.0,0,pink
1607,4,1.0,1.0,125.0,2,28,20,50,80,4.14,4.848333333333334,2,dark purple
1608,4,1.0,2.0,101.0,1,365,0,0,0,3.25,4.8933333333333335,1,purple
1609,2,1.0,1.0,96.0,30,180,29,59,89,0.0,0.0,2,dark purple
1610,2,1.0,2.0,83.0,30,180,0,0,0,0.07,5.0,2,dark purple
1611,2,1.0,1.0,58.0,30,365,13,13,39,0.0,0.0,1,purple
1612,2,1.0,1.0,75.0,30,300,0,0,17,0.27,4.833333333333333,1,purple
1613,16,2.0,14.0,602.0,1,29,30,60,90,0.16,4.945,2,dark purple
1614,2,1.0,1.0,72.0,30,1125,0,18,48,0.46,4.971666666666667,0,pink
1615,2,1.0,1.0,93.0,30,1125,23,53,83,0.2,4.75,0,pink
1616,6,1.0,3.0,193.0,1,365,0,3,3,0.57,5.0,1,purple
1617,4,1.0,2.0,85.0,29,90,30,60,90,4.24,4.919999999999999,2,dark purple
1618,4,1.0,2.0,70.0,29,1125,5,5,5,0.0,0.0,0,pink
1619,4,1.0,1.0,119.0,1,28,27,57,87,2.56,4.946666666666666,2,dark purple
1620,2,1.0,1.0,108.0,30,730,2,3,33,0.36,4.25,1,purple
1621,4,2.0,3.0,130.0,29,365,0,0,0,0.17,5.0,1,purple
1622,6,2.0,3.0,372.0,1,60,16,46,76,2.71,4.9816666666666665,2,dark purple
1623,2,1.0,1.0,49.0,30,90,1,5,5,2.57,4.933333333333334,2,dark purple
1624,3,1.0,1.0,309.0,1,365,0,0,0,2.05,4.963333333333334,1,purple
1625,2,1.0,1.0,203.0,1,365,30,56,86,0.0,0.0,1,purple
1626,6,2.5,3.0,240.0,5,365,0,0,0,0.0,0.0,1,purple
1627,2,1.0,1.0,116.0,1,365,27,57,87,0.0,0.0,1,purple
1628,8,3.0,4.0,249.0,2,365,14,44,70,0.97,4.963333333333334,1,purple
1629,4,1.0,2.0,109.0,29,365,0,0,0,0.42,4.833333333333333,1,purple
1630,10,3.0,4.0,183.0,29,365,30,60,65,2.17,4.973333333333333,1,purple
1631,4,1.0,3.0,85.0,30,365,0,0,0,1.0,5.0,1,purple
1632,1,1.0,1.0,33.0,29,365,0,27,57,0.33,4.6883333333333335,1,purple
1633,4,1.0,2.0,116.0,3,365,21,51,78,2.14,4.8566666666666665,1,purple
1634,2,1.0,1.0,103.0,30,186,29,59,89,0.36,5.0,2,dark purple
1635,5,2.0,3.0,332.0,1,1125,21,51,81,5.06,4.776666666666666,0,pink
1636,4,1.0,3.0,70.0,30,365,9,39,69,0.24,5.0,1,purple
1637,2,1.0,1.0,131.0,30,365,0,0,27,0.44,4.526666666666667,1,purple
1638,3,1.0,1.0,84.0,30,365,15,45,75,0.0,0.0,1,purple
1639,2,1.0,1.0,90.0,31,1125,0,19,49,0.09,5.0,0,pink
1640,4,2.0,2.0,280.0,3,1125,29,59,89,0.75,4.801666666666667,0,pink
1641,2,1.0,2.0,91.0,2,1125,16,38,64,4.84,4.954999999999999,0,pink
1642,2,2.0,1.0,56.0,1,10,12,26,46,4.02,4.835,2,dark purple
1643,2,1.0,1.0,62.0,29,365,0,26,56,1.0,4.833333333333333,1,purple
1644,10,4.0,6.0,200.0,1,1125,15,41,67,1.34,4.848333333333334,0,pink
1645,14,2.0,10.0,647.0,2,1125,7,33,54,2.37,4.9,0,pink
1646,4,1.0,2.0,170.0,2,30,12,12,12,0.44,5.0,2,dark purple
1647,6,3.0,3.0,240.0,2,1125,30,60,90,0.17,5.0,0,pink
1648,3,1.5,2.0,254.0,2,365,16,46,76,3.27,4.848333333333334,1,purple
1649,4,1.0,2.0,91.0,2,28,26,56,86,4.49,4.803333333333334,2,dark purple
1650,8,2.0,5.0,226.0,1,28,21,25,25,2.26,4.94,2,dark purple
1651,4,2.0,3.0,225.0,29,365,27,57,87,0.2,5.0,1,purple
1652,5,2.0,2.0,239.0,3,6,17,43,73,3.52,4.855,2,dark purple
1653,2,2.0,2.0,107.0,29,365,27,27,27,0.0,0.0,1,purple
1654,3,1.0,1.0,48.0,30,365,1,28,58,0.25,4.833333333333333,1,purple
1655,4,1.0,2.0,97.0,2,25,0,0,0,3.39,4.76,2,dark purple
1656,6,1.0,3.0,155.0,2,32,0,0,0,4.06,4.951666666666667,2,dark purple
1657,3,1.0,2.0,118.0,1,1125,0,0,0,1.76,4.933333333333334,0,pink
1658,4,1.0,2.0,146.0,1,30,0,0,0,2.21,4.953333333333334,2,dark purple
1659,3,1.0,1.0,92.0,2,14,0,0,0,3.66,4.958333333333333,2,dark purple
1660,2,1.0,1.0,166.0,2,1125,0,0,0,28.88,4.745,0,pink
1661,10,1.0,4.0,99.0,1,1125,0,0,0,5.04,4.659999999999999,0,pink
1662,4,1.0,3.0,86.0,1,1125,0,0,0,5.18,4.921666666666667,0,pink
1663,2,1.0,1.0,80.0,2,1125,0,0,0,2.04,4.918333333333334,0,pink
1664,3,1.0,2.0,94.0,2,1125,0,0,0,3.54,4.946666666666666,0,pink
1665,4,1.0,2.0,127.0,2,28,0,0,0,2.86,4.925,2,dark purple
1666,2,2.0,2.0,99.0,2,5,11,41,71,0.27,4.941666666666667,2,dark purple
1667,4,1.0,3.0,91.0,1,30,0,0,0,4.8,4.898333333333333,2,dark purple
1668,6,2.0,2.0,167.0,29,1125,22,52,82,0.06,4.666666666666667,0,pink
1669,3,1.0,3.0,110.0,2,1125,0,0,0,1.56,4.506666666666667,0,pink
1671,2,1.0,1.0,67.0,1,30,29,59,89,2.07,4.971666666666667,2,dark purple
1672,2,2.0,2.0,136.0,30,60,18,48,78,0.26,4.96,2,dark purple
1673,1,1.0,1.0,27.0,29,29,18,48,77,0.28,4.1000000000000005,2,dark purple
1674,7,1.0,3.0,176.0,2,1125,28,58,88,1.88,4.901666666666666,0,pink
1675,6,3.0,3.0,261.0,3,120,25,55,85,0.87,4.9816666666666665,2,dark purple
1676,4,1.0,2.0,79.0,1,1125,15,37,64,10.03,4.798333333333333,0,pink
1677,2,1.0,1.0,55.0,30,365,3,33,63,0.07,2.3333333333333335,1,purple
1678,3,1.0,1.0,49.0,30,365,30,60,90,1.0,4.5,1,purple
1679,6,2.0,3.0,162.0,2,365,16,46,76,3.93,4.8533333333333335,1,purple
1680,3,2.5,1.0,100.0,29,1125,30,60,90,0.03,1.1666666666666667,0,pink
1681,2,1.0,1.0,35.0,29,365,13,43,72,2.01,4.72,1,purple
1682,2,1.0,1.0,111.0,3,45,15,45,74,2.43,4.976666666666666,2,dark purple
1683,1,1.0,1.0,50.0,30,1125,30,60,90,0.06,5.0,0,pink
1684,6,2.5,3.0,157.0,1,23,0,0,0,4.97,4.961666666666667,2,dark purple
1685,10,1.0,6.0,186.0,29,1125,30,60,90,2.18,4.8999999999999995,0,pink
1686,4,1.0,2.0,106.0,2,28,28,58,88,0.73,4.945,2,dark purple
1687,6,1.0,3.0,150.0,29,1125,27,57,87,0.74,4.841666666666666,0,pink
1688,7,2.0,3.0,167.0,1,20,22,52,82,3.37,4.906666666666667,2,dark purple
1689,8,2.0,5.0,497.0,1,365,1,1,1,0.45,5.0,1,purple
1690,4,1.0,2.0,74.0,1,999,17,40,65,1.0,5.0,0,pink
1691,3,1.0,1.0,52.0,30,365,3,3,28,0.66,4.916666666666667,1,purple
1692,4,1.0,2.0,264.0,2,1125,27,51,81,3.5,5.0,0,pink
1693,2,1.0,1.0,88.0,30,120,29,59,89,0.0,0.0,2,dark purple
1694,2,1.0,1.0,150.0,2,365,15,31,61,1.0,5.0,1,purple
1695,5,2.5,2.0,277.0,1,14,12,16,16,3.29,4.916666666666667,2,dark purple
1696,4,1.0,3.0,92.0,1,1125,27,57,87,1.88,4.791666666666667,0,pink
1697,6,2.5,3.0,386.0,3,365,5,5,5,0.0,0.0,1,purple
1698,4,1.0,2.0,120.0,1,1125,25,55,85,2.93,4.915,0,pink
1699,2,1.0,1.0,45.0,30,365,1,1,1,0.0,0.0,1,purple
1700,4,2.5,2.0,175.0,4,180,16,46,76,1.66,4.8500000000000005,2,dark purple
1701,2,1.0,1.0,44.0,29,90,14,44,74,1.04,4.483333333333333,2,dark purple
1702,2,1.0,1.0,84.0,30,1125,28,58,88,0.24,4.945,0,pink
1703,6,2.0,3.0,153.0,2,28,0,0,0,1.56,4.948333333333333,2,dark purple
1704,3,1.0,2.0,166.0,1,90,30,60,90,4.5,4.756666666666667,2,dark purple
1705,6,3.5,3.0,321.0,2,29,14,44,74,0.0,0.0,2,dark purple
1706,4,1.0,2.0,83.0,2,30,19,49,79,2.94,4.963333333333334,2,dark purple
1707,2,1.0,1.0,86.0,2,365,0,0,0,8.36,4.978333333333333,1,purple
1708,2,1.0,1.0,122.0,30,365,5,5,17,0.35,4.595,1,purple
1709,4,1.0,2.0,111.0,2,7,23,53,83,5.17,4.973333333333334,2,dark purple
1710,2,1.0,1.0,149.0,29,1125,20,50,73,0.07,5.0,0,pink
1711,6,2.5,3.0,168.0,30,1125,30,60,90,0.16,5.0,0,pink
1712,14,2.0,6.0,318.0,2,365,0,0,0,5.03,4.931666666666667,1,purple
1713,4,2.5,4.0,364.0,4,1125,3,5,5,0.62,4.923333333333334,0,pink
1714,7,1.5,2.0,185.0,33,200,30,60,90,5.81,4.926666666666667,2,dark purple
1715,2,1.0,1.0,179.0,1,365,28,58,86,2.62,4.833333333333334,1,purple
1716,5,1.0,2.0,165.0,29,1125,27,57,87,0.31,4.725,0,pink
1717,4,2.0,2.0,125.0,29,1125,30,60,90,0.24,4.93,0,pink
1718,2,1.0,1.0,69.0,2,28,26,56,86,2.3,4.968333333333335,2,dark purple
1719,6,2.0,3.0,203.0,3,365,28,58,88,2.53,4.9433333333333325,1,purple
1720,3,2.0,2.0,122.0,3,30,30,60,90,0.48,5.0,2,dark purple
1721,5,3.0,2.0,167.0,29,365,29,33,33,0.0,0.0,1,purple
1722,4,1.0,2.0,90.0,1,14,11,36,66,2.81,4.961666666666667,2,dark purple
1723,3,1.0,1.0,90.0,3,1125,18,48,75,3.54,4.943333333333333,0,pink
1724,4,1.5,2.0,150.0,29,365,1,1,1,0.0,0.0,1,purple
1725,5,2.5,2.0,120.0,29,365,24,50,79,0.2,5.0,1,purple
1726,4,2.0,2.0,249.0,1,30,0,0,0,2.69,4.958333333333334,2,dark purple
1727,4,1.0,2.0,120.0,2,1125,22,50,78,5.37,4.986666666666667,0,pink
1728,7,2.0,4.0,177.0,2,1125,4,28,58,2.02,4.923333333333333,0,pink
1729,6,2.0,2.0,183.0,30,1125,30,60,90,0.34,4.666666666666667,0,pink
1730,2,1.0,1.0,119.0,3,90,13,43,73,2.66,4.983333333333333,2,dark purple
1731,2,1.0,1.0,96.0,2,1125,7,7,7,0.86,4.835,0,pink
1732,10,2.5,6.0,230.0,2,365,0,0,0,4.24,4.986666666666667,1,purple
1733,2,1.0,1.0,92.0,30,60,30,60,90,0.85,4.9366666666666665,2,dark purple
1734,2,1.0,1.0,161.0,2,365,25,52,79,5.27,4.971666666666667,1,purple
1735,5,2.5,3.0,150.0,29,365,29,59,89,0.16,5.0,1,purple
1736,14,1.0,6.0,100.0,2,90,25,53,79,3.23,4.668333333333334,2,dark purple
1737,6,2.5,3.0,245.0,2,1125,24,50,80,1.49,4.739999999999999,0,pink
1738,2,1.0,1.0,108.0,1,1125,18,47,77,2.0,4.923333333333333,0,pink
1739,1,1.0,1.0,53.0,1,1125,29,54,78,0.53,4.901666666666666,0,pink
1740,8,4.5,4.0,408.0,29,30,19,43,70,2.04,4.885,2,dark purple
1741,8,2.5,5.0,249.0,29,180,0,26,56,2.08,4.801666666666667,2,dark purple
1742,4,1.0,2.0,80.0,30,365,29,59,89,0.0,0.0,1,purple
1743,4,2.5,2.0,164.0,5,30,26,30,30,1.67,4.986666666666667,2,dark purple
1744,3,1.0,1.0,59.0,30,365,27,57,87,0.39,4.083333333333333,1,purple
1745,3,1.0,1.0,119.0,30,365,30,60,90,0.74,4.886666666666666,1,purple
1746,2,1.0,1.0,141.0,31,1125,0,0,0,0.04,4.5,0,pink
1747,2,1.0,1.0,138.0,30,365,0,0,0,0.51,4.973333333333334,1,purple
1748,2,1.0,1.0,62.0,60,1125,0,24,54,0.19,4.916666666666667,0,pink
1749,5,1.0,2.0,195.0,1,1125,20,50,80,7.04,4.900000000000001,0,pink
1750,4,2.5,3.0,141.0,30,365,0,1,1,0.36,4.916666666666667,1,purple
1751,4,2.5,2.0,175.0,29,1125,30,60,90,0.47,5.0,0,pink
1752,4,1.0,3.0,175.0,1,365,21,42,72,1.96,4.911666666666667,1,purple
1753,2,1.0,1.0,87.0,1,10,29,59,89,2.58,4.9350000000000005,2,dark purple
1754,8,3.0,4.0,200.0,3,1125,27,57,87,3.06,4.94,0,pink
1755,7,1.0,4.0,98.0,1,28,25,55,85,8.05,4.9750000000000005,2,dark purple
1756,2,1.5,1.0,167.0,2,30,11,15,15,3.28,4.971666666666667,2,dark purple
1757,6,2.0,3.0,214.0,2,61,1,26,51,4.16,4.93,2,dark purple
1758,4,2.0,2.0,180.0,29,1125,6,6,6,1.48,4.898333333333333,0,pink
1759,4,1.0,1.0,140.0,180,1125,30,60,90,0.14,4.9816666666666665,0,pink
1760,2,1.0,1.0,99.0,1,20,27,57,87,4.81,4.89,2,dark purple
1761,4,1.0,3.0,99.0,2,15,21,51,81,2.79,4.788333333333333,2,dark purple
1762,2,1.0,1.0,88.0,29,1125,30,60,90,1.53,4.985,0,pink
1763,4,2.0,2.0,220.0,29,120,2,32,62,0.0,0.0,2,dark purple
1764,6,3.0,4.0,193.0,29,365,0,0,27,0.35,4.925,1,purple
1765,2,1.0,1.0,78.0,29,365,0,3,33,0.0,0.0,1,purple
1766,5,3.0,3.0,353.0,3,10,28,58,88,1.15,4.99,2,dark purple
1767,4,1.0,1.0,151.0,29,1125,29,59,89,0.0,0.0,0,pink
1768,4,2.0,2.0,175.0,30,1125,11,41,71,0.46,4.888333333333333,0,pink
1769,8,2.0,4.0,232.0,2,30,6,36,46,0.71,4.915,2,dark purple
1770,4,1.0,2.0,135.0,3,1125,30,60,90,2.76,4.911666666666666,0,pink
1771,8,4.0,4.0,190.0,30,365,30,60,90,0.0,0.0,1,purple
1772,2,1.0,2.0,58.0,1,89,0,27,57,3.77,4.87,2,dark purple
1773,4,2.5,2.0,184.0,30,365,10,40,70,0.0,0.0,1,purple
1774,4,1.0,2.0,250.0,1,30,26,56,86,1.56,4.96,2,dark purple
1775,10,3.0,7.0,292.0,2,365,26,48,78,0.37,4.816666666666667,1,purple
1776,8,3.5,5.0,180.0,1,365,17,46,76,3.22,4.8933333333333335,1,purple
1777,3,1.0,2.0,119.0,29,365,29,59,89,2.41,4.925,1,purple
1778,2,1.0,1.0,133.0,31,1125,0,0,0,0.0,0.0,0,pink
1779,2,1.0,1.0,132.0,31,1125,0,0,0,0.0,0.0,0,pink
1780,6,1.0,3.0,117.0,2,90,13,43,73,4.5,4.946666666666666,2,dark purple
1781,6,3.0,5.0,190.0,30,365,20,50,80,0.0,0.0,1,purple
1782,9,3.5,4.0,564.0,2,29,29,59,89,2.08,4.971666666666667,2,dark purple
1783,2,1.0,1.0,128.0,31,1125,0,0,0,0.0,0.0,0,pink
1784,6,3.5,3.0,234.0,3,1125,4,4,4,2.62,4.956666666666667,0,pink
1785,6,1.0,4.0,186.0,1,365,0,0,26,3.64,4.793333333333334,1,purple
1786,6,1.5,3.0,230.0,30,365,10,18,48,0.35,4.918333333333333,1,purple
1787,4,2.0,3.0,229.0,2,365,23,52,79,0.0,0.0,1,purple
1788,6,1.0,4.0,117.0,1,1125,24,41,60,4.45,4.930000000000001,0,pink
1789,7,2.0,5.0,475.0,3,1125,0,26,56,0.52,4.928333333333334,0,pink
1790,10,2.5,4.0,305.0,3,1125,26,56,86,1.83,4.963333333333334,0,pink
1791,8,3.0,4.0,249.0,29,1124,30,60,90,1.37,4.83,0,pink
1792,3,1.0,1.0,63.0,29,1125,2,2,29,1.23,4.886666666666667,0,pink
1793,4,2.0,2.0,223.0,2,29,26,56,86,1.46,4.9816666666666665,2,dark purple
1794,3,1.0,1.0,133.0,3,730,9,30,57,2.66,4.956666666666667,1,purple
1795,4,2.0,2.0,178.0,3,1125,13,13,32,1.48,4.868333333333333,0,pink
1796,2,1.0,1.0,130.0,31,1125,0,0,0,0.0,0.0,0,pink
1797,3,1.0,2.0,127.0,1,1125,26,56,86,3.79,4.811666666666667,0,pink
1798,6,1.0,3.0,122.0,30,1125,0,0,0,0.0,0.0,0,pink
1799,2,1.0,2.0,75.0,30,365,0,0,0,0.56,4.808333333333334,1,purple
1800,6,2.0,4.0,210.0,1,731,14,41,71,2.0,4.971666666666667,1,purple
1801,2,1.0,1.0,131.0,30,365,0,27,57,0.15,4.583333333333333,1,purple
1802,8,2.0,3.0,197.0,3,1125,30,60,90,0.7,4.885,0,pink
1803,6,2.0,4.0,108.0,30,365,18,48,78,0.3,4.833333333333333,1,purple
1804,4,1.0,3.0,100.0,29,365,28,58,88,0.0,0.0,1,purple
1805,14,3.0,8.0,275.0,2,365,19,29,43,1.25,4.818333333333333,1,purple
1806,4,1.0,2.0,130.0,29,1125,0,0,0,0.23,4.955,0,pink
1807,8,3.0,4.0,125.0,30,365,0,0,0,0.32,4.708333333333333,1,purple
1808,2,1.0,1.0,221.0,1,1125,3,3,3,2.11,4.995,0,pink
1809,12,2.5,9.0,569.0,2,60,0,12,39,2.79,5.0,2,dark purple
1810,2,1.0,1.0,60.0,30,90,15,45,75,1.59,4.935,2,dark purple
1811,8,3.0,5.0,230.0,29,365,27,56,86,0.24,5.0,1,purple
1812,8,2.0,4.0,252.0,2,365,23,37,67,3.38,4.866666666666666,1,purple
1813,4,1.0,2.0,89.0,30,1125,0,0,0,0.31,4.833333333333333,0,pink
1814,2,1.0,1.0,52.0,30,1125,3,30,60,0.0,0.0,0,pink
1815,2,1.0,2.0,79.0,29,1125,20,50,80,2.89,4.7716666666666665,0,pink
1816,4,1.0,1.0,120.0,28,365,30,60,90,0.0,0.0,1,purple
1817,4,1.0,3.0,143.0,1,731,26,56,86,2.47,4.8966666666666665,1,purple
1818,3,1.0,1.0,180.0,2,365,4,4,4,1.74,4.833333333333333,1,purple
